,from,date,job_id,job_title,job_company,job_location,job_link,job_type,job_skills,job_edu,job_major,job_keywords
169,Indeed,07/20/2017,044b1c78deefe5d2,Postdoctoral Research Scholar,NC State University,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=044b1c78deefe5d2,[],[],['PhD'],['Math'],['Classification']
170,Indeed,07/20/2017,50ac816ff60d2566,"Sr Scientist I / Sr Scientist II, Environmental Exposure, RTP",BASF Corporation,"Research Triangle Park, NC 27709",http://www.indeed.com/rc/clk?jk=50ac816ff60d2566,['Contract'],['GIS'],"['BS', 'MS', 'PhD']",[],[]
171,Indeed,07/20/2017,a6123f2ed0558cd1,Research Statistician Developer,SAS Institute,"Cary, NC",http://www.indeed.com/rc/clk?jk=a6123f2ed0558cd1,[],"['SAS', 'C++', 'C', 'Java']",['PhD'],"['Computer Science', 'Statistics', 'Math', 'Physics', 'Machine Learning', 'Bioinformatics']",['Regression']
172,Indeed,07/20/2017,fc4165211ec0c464,Sr. Data Scientist,InfoTech Spectrum Inc,"Durham, NC 27701",http://www.indeed.com/rc/clk?jk=fc4165211ec0c464,"['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['R', 'SQL', 'Python', 'SAS', 'C', 'C#', 'Java', 'Hadoop', 'MapReduce', 'NoSQL', 'Scala']",['MS'],"['Machine Learning', 'Quantitative']",['Big Data']
173,Indeed,07/20/2017,09dea56efbadcd77,PD Associate/Senior PD Associate-Upstream (temp to hire),KBI Biopharma,"Durham, NC 27709",http://www.indeed.com/rc/clk?jk=09dea56efbadcd77,['Full-Time'],['Excel'],"['BS', 'MS']",[],[]
174,Indeed,07/20/2017,338b62c32e919f3c,Associate Research Scientist,ABB,"Raleigh, NC 27606 (West area)",http://www.indeed.com/rc/clk?jk=338b62c32e919f3c,[],[],[],[],[]
175,Indeed,07/20/2017,0c878079522ab009,"Associate Manager, QC and Inventory",Q2 Solutions,"Durham, NC",http://www.indeed.com/rc/clk?jk=0c878079522ab009,[],[],[],[],[]
176,Indeed,07/20/2017,e60683b49a35544f,Senior Research Engineer,"Smart Material Solutions, Inc.","Raleigh, NC",http://www.indeed.com/rc/clk?jk=e60683b49a35544f,['Full-Time'],['Matlab'],[],['Engineering'],[]
182,Indeed,07/20/2017,ea211e6cc546e08b,Business Services Coordinator,North Carolina State University,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=ea211e6cc546e08b,['Full-Time'],"['Excel', 'GIS']",['MS'],[],[]
183,Indeed,07/20/2017,91dd52e82f3d5e0e,Product Marketing Engineer,Cree,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=91dd52e82f3d5e0e,[],[],['MBA'],['Engineering'],[]
184,Indeed,07/20/2017,8ed5ccf04737ea7f,SENIOR TOXICOLOGIST,"Integrated Laboratory Systems, Inc","Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=8ed5ccf04737ea7f,['Contract'],[],[],[],[]
185,Indeed,07/20/2017,220b271d620219f6,Applied Climatologist,North Carolina State University,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=220b271d620219f6,['Full-Time'],"['R', 'MySQL', 'Python', 'CSS', 'PHP', 'Perl']","['BS', 'MS', 'MS']",['Statistics'],[]
186,Indeed,07/20/2017,b84322d1212b0d51,Post-doctoral Computational Biologist,CHARLES RIVER LABORATORIES,"Morrisville, NC",http://www.indeed.com/rc/clk?jk=b84322d1212b0d51,[],"['R', 'Unix', 'Linux', 'Python', 'Perl']",['PhD'],"['Statistics', 'Machine Learning', 'Biostatistics', 'Bioinformatics']",[]
187,Indeed,07/20/2017,3b4186fd9f53ec3d,Applied Climatologist,NC State University,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=3b4186fd9f53ec3d,[],"['R', 'MySQL', 'Python', 'CSS', 'PHP', 'Perl']","['BS', 'MS']","['Statistics', 'Math']",['Classification']
188,Indeed,07/20/2017,c4588fc26802d863,Scientist Level I (Organon ONLY),Zillion Technologies,"Durham, NC",http://www.indeed.com/rc/clk?jk=c4588fc26802d863,['Contract'],[],['BS'],[],[]
189,Indeed,07/20/2017,a39dd8799702d3cc,Scientist/Senior Scientist,"ENCO Pharmaceutical Development, Inc.","Cary, NC",http://www.indeed.com/rc/clk?jk=a39dd8799702d3cc,"['Full-Time', 'Contract']",[],"['BS', 'MS', 'MS']",[],[]
190,Indeed,07/20/2017,f78d592496029847,Reliability Improvement Scientist,Cree,"Durham, NC",http://www.indeed.com/rc/clk?jk=f78d592496029847,[],['SQL'],"['MS', 'PhD']",['Engineering'],[]
191,Indeed,07/20/2017,8b3bb2d82553321e,SENIOR RESEARCH STATISTICIAN IV (ISD),Celenium Corporation,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=8b3bb2d82553321e,['Full-Time'],[],['PhD'],"['Statistics', 'Math', 'Machine Learning']",[]
200,Indeed,07/20/2017,f83e409cf3054259,Natural Resources Project Manager,SEPI Engineering & Construction Inc.,"Raleigh, NC 27605 (Hillsborough area)",http://www.indeed.com/rc/clk?jk=f83e409cf3054259,"['Full-Time', 'Part-Time']","['Excel', 'GIS']",['MS'],['Engineering'],[]
202,Indeed,07/20/2017,06dab84eafb562e7,Sr. Associate Scientist,Catalent Pharma Solutions,"Morrisville, NC",http://www.indeed.com/rc/clk?jk=06dab84eafb562e7,[],[],[],[],[]
203,Indeed,07/20/2017,b337fe63225af433,Field Engineer (Construction Materials Testing Experience) - EIT,Kleinfelder,"Morrisville, NC 27560",http://www.indeed.com/rc/clk?jk=b337fe63225af433,['Full-Time'],"['JavaScript', 'Excel']",['MS'],['Engineering'],[]
204,Indeed,07/20/2017,072c4b0b26871342,Bioinformaitcs Scientist [SUP2017],OmicSoft/QIAGEN,"Cary, NC",http://www.indeed.com/rc/clk?jk=072c4b0b26871342,['Full-Time'],"['R', 'Unix', 'Linux', 'Python', 'Java']",['PhD'],['Bioinformatics'],[]
205,Indeed,07/20/2017,3cace4ae63c24902,Market Research Analyst (NC),FMI Corporation,"Raleigh, NC 27612 (Northwest area)",http://www.indeed.com/rc/clk?jk=3cace4ae63c24902,['Full-Time'],"['Excel', 'Tableau']","['MS', 'MBA']",[],[]
207,Indeed,07/20/2017,4f9721916329673a,Analytical Development Scientist I #632,KBI Biopharma,"Durham, NC 27709",http://www.indeed.com/rc/clk?jk=4f9721916329673a,"['Full-Time', 'Contract']",[],"['BS', 'BS', 'MS']",[],[]
213,Indeed,07/20/2017,ab28d0f59ebafed1,Associate Clinical Research Scientist/Clinical Research Scientist,Pearl Therapeutics,"Durham, NC 27703",http://www.indeed.com/rc/clk?jk=ab28d0f59ebafed1,[],['SAS'],"['BS', 'MS']",[],[]
214,Indeed,07/20/2017,34d54eb9af68ee32,Laboratory Technician,"Montrose Environmental Group, Inc.","Durham, NC",http://www.indeed.com/rc/clk?jk=34d54eb9af68ee32,['Full-Time'],[],['BS'],[],[]
215,Indeed,07/20/2017,bc28fee7f8021b1a,Software Development Co-op,Nokia,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=bc28fee7f8021b1a,[],[],[],[],[]
216,Indeed,07/20/2017,38617f931798c283,"Ecotoxicologist III, Aquatic Specialist",BASF Corporation,"Research Triangle Park, NC 27709",http://www.indeed.com/rc/clk?jk=38617f931798c283,['Contract'],[],"['MS', 'PhD']",[],[]
217,Indeed,07/20/2017,544711e90b007a13,"Sr. Scientist, QC (Global Sr. Manager - Virology)",Biogen,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=544711e90b007a13,[],[],"['MS', 'PhD']",['Engineering'],[]
218,Indeed,07/20/2017,11211dfbd8885d3b,Senior Research Statistician,Ukpeagvik I?upiat Corporation/Bowhead Family of Co...,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=11211dfbd8885d3b,"['Full-Time', 'Part-Time', 'Contract', 'Contract']",['C'],['PhD'],"['Statistics', 'Math', 'Engineering']",[]
219,Indeed,07/20/2017,856d6a646983f75e,Postdoc Research Associate,UNC-Chapel Hill,"Chapel Hill, NC",http://www.indeed.com/rc/clk?jk=856d6a646983f75e,[],[],['PhD'],"['Math', 'Bioinformatics']",['Classification']
220,Indeed,07/20/2017,c8f27c6f061fa68f,ERP / Business Intelligence Manager,Charles & Colvard,"Morrisville, NC 27560",http://www.indeed.com/rc/clk?jk=c8f27c6f061fa68f,['Full-Time'],"['SQL', 'C', 'C#', 'Excel']","['BS', 'BS', 'MS']",['Computer Science'],[]
221,Indeed,07/20/2017,bf972cfad1e33f34,Clinical Safety Scientist,GlaxoSmithKline,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=bf972cfad1e33f34,['Full-Time'],['GCP'],[],[],[]
227,Indeed,07/20/2017,cedb3c6cbc9dfd01,Senior Project Analyst,Icon plc,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=cedb3c6cbc9dfd01,[],"['SAS', 'Excel', 'GCP']",['MS'],['Biostatistics'],[]
228,Indeed,07/20/2017,8b24c156a18490ad,Distributed Systems Software Engineer,UNC-Chapel Hill,"Chapel Hill, NC",http://www.indeed.com/rc/clk?jk=8b24c156a18490ad,[],"['Python', 'C++', 'C', 'Java', 'JavaScript', 'NoSQL']","['BS', 'MS']","['Computer Science', 'Math']",['Classification']
229,Indeed,07/20/2017,b002b503f00c5a57,"Analytical Scientist, Analytical R&D",Tergus Pharma,"Durham, NC 27713",http://www.indeed.com/rc/clk?jk=b002b503f00c5a57,[],[],[],[],[]
231,Indeed,07/20/2017,a560a5c71d4b77a3,Natural Language Processing Specialist,Institute for Medical Research,"Durham, NC 27701",http://www.indeed.com/rc/clk?jk=a560a5c71d4b77a3,['Full-Time'],"['Microsoft SQL server', 'SQL', 'Python', 'Java', 'Excel', 'Hadoop', 'Spark', 'Mahout']","['MS', 'MS', 'PhD']","['Computer Science', 'Math', 'Machine Learning', 'Engineering']","['Classification', 'Big Data']"
232,Indeed,07/20/2017,9b41e8a5872cc3cf,Statistician II (Job Code: GR0218),Seqirus A CSL Company,"Holly Springs, NC",http://www.indeed.com/rc/clk?jk=9b41e8a5872cc3cf,[],[],[],[],[]
233,Indeed,07/20/2017,e742f7b7841c584f,Merchandise Scientist,Advance Auto Parts,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=e742f7b7841c584f,['Full-Time'],"['R', 'SQL', 'Python', 'SPSS', 'SAS', 'Excel', 'AWS', 'AWS', 'Spark', 'Hive']",['BS'],"['Computer Science', 'Statistics', 'Engineering']",['Big Data']
234,Indeed,07/20/2017,ae96fe6436b6a0d2,Fermentation Research Lead,AgBiome,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=ae96fe6436b6a0d2,['Full-Time'],[],"['MS', 'PhD']",['Engineering'],[]
235,Indeed,07/20/2017,66d5ae35bcbf3e8d,Mass Spectrometry Lab Manager,UNC-Chapel Hill,"Chapel Hill, NC",http://www.indeed.com/rc/clk?jk=66d5ae35bcbf3e8d,[],[],[],['Math'],['Classification']
236,Indeed,07/20/2017,318eabdc76d7f5cb,Senior Research Engineer,Ukpeagvik I?upiat Corporation/Bowhead Family of Co...,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=318eabdc76d7f5cb,"['Full-Time', 'Part-Time', 'Contract', 'Contract']",['C'],['PhD'],['Engineering'],[]
246,Indeed,07/20/2017,d6fd086b2fba56c3,Senior Environmental Scientist,VHB,"Raleigh, NC 27601 (Central area)",http://www.indeed.com/rc/clk?jk=d6fd086b2fba56c3,[],['GIS'],"['BS', 'MS']",[],[]
247,Indeed,07/20/2017,8c059402be60d0dc,Bioinformatics,Oak Ridge Associated Universities,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=8c059402be60d0dc,"['Full-Time', 'Contract']",['JavaScript'],[],"['Computer Science', 'Statistics', 'Math', 'Physics', 'Engineering', 'Information System', 'Biostatistics', 'Bioinformatics', 'Quantitative']",[]
248,Indeed,07/20/2017,b987e1204c965cb8,Environmental Scientist,CALYX Engineers + Consultants,"Cary, NC",http://www.indeed.com/rc/clk?jk=b987e1204c965cb8,"['Full-Time', 'Full-Time']","['JavaScript', 'GIS']",['BS'],['Engineering'],[]
249,Indeed,07/20/2017,bef70629c3bd7b89,Entry Level Construction Engineering and Inspection (CEI) Technicians,Kleinfelder,"Morrisville, NC 27560",http://www.indeed.com/rc/clk?jk=bef70629c3bd7b89,['Full-Time'],"['JavaScript', 'Excel']",['MS'],['Engineering'],[]
250,Indeed,07/20/2017,20c7fa8ca65a5b05,Technical Product Owner,MaxPoint,"Morrisville, NC 27560",http://www.indeed.com/rc/clk?jk=20c7fa8ca65a5b05,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden
251,Indeed,07/20/2017,efd1055742507290,Research Assistant - Lascelles Lab,North Carolina State University,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=efd1055742507290,['Full-Time'],[],[],['Quantitative'],[]
252,Indeed,07/20/2017,299cc0f70b63631b,Transportation Planner/Engineer,VHB,"Raleigh, NC 27601 (Central area)",http://www.indeed.com/rc/clk?jk=299cc0f70b63631b,[],['Excel'],[],['Engineering'],[]
257,Indeed,07/20/2017,66958b23fcb96762,Research/Remediation Analyst,DISYS (Digital Intelligence SYStems Pvt. Ltd.),"Raleigh, NC",http://www.indeed.com/rc/clk?jk=66958b23fcb96762,['Contract'],[],['MS'],[],[]
259,Indeed,07/20/2017,323c29831a32dde2,"Sr. Manager, Analytical R&D",Tergus Pharma,"Durham, NC 27713",http://www.indeed.com/rc/clk?jk=323c29831a32dde2,[],[],[],[],[]
260,Indeed,07/20/2017,ecaa3fb7d386ddee,Postdoctoral Research Associate (Stephen Frye/Lindsey James),UNC-Chapel Hill,"Chapel Hill, NC",http://www.indeed.com/rc/clk?jk=ecaa3fb7d386ddee,[],[],[],['Math'],['Classification']
261,Indeed,07/20/2017,4deda9f62edffdf9,Associate Scientist 3865,Hunter International,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=4deda9f62edffdf9,[],[],[],[],[]
263,Indeed,07/20/2017,05756b43f70e0beb,"Applying Mathematical, Statistical and Machine Learning Tools to Groups of Chemicals",Oak Ridge Associated Universities,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=05756b43f70e0beb,"['Part-Time', 'Contract']","['R', 'Matlab', 'JavaScript']",['BS'],"['Computer Science', 'Statistics', 'Math', 'Machine Learning', 'Engineering', 'Information System', 'Biostatistics', 'Quantitative']",[]
264,Indeed,07/20/2017,d4b809e49f4dc2d7,Software Engineer,ABB,"Raleigh, NC 27606 (West area)",http://www.indeed.com/rc/clk?jk=d4b809e49f4dc2d7,[],[],[],[],[]
265,Indeed,07/20/2017,c2b7e45f6dca36fb,R&D Scientist,F-O-R-T-U-N-E Personnel Consultants of Charlotte,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=c2b7e45f6dca36fb,['Full-Time'],[],"['BS', 'BS']",['Engineering'],[]
266,Indeed,07/20/2017,08ef6b7450ade34c,Materials Testing and Applications Engineer,BIOMASON INC,"Raleigh-Durham, NC",http://www.indeed.com/rc/clk?jk=08ef6b7450ade34c,['Full-Time'],['Excel'],"['BS', 'BS']",['Engineering'],[]
272,Indeed,07/20/2017,723ea568ac311b18,"Scientist II, Cell Culture Development",FujiFilm Diosynth Biotechnologies,"Morrisville, NC 27560",http://www.indeed.com/rc/clk?jk=723ea568ac311b18,['Full-Time'],['JavaScript'],"['BS', 'BS', 'MS']",['Engineering'],[]
274,Indeed,07/20/2017,bf3ad945decd8b21,Biologist / Entomologist,Hunter International,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=bf3ad945decd8b21,[],[],[],[],[]
275,Indeed,07/20/2017,ffbff883d2bbf948,"Scientist, Cell Therapy BioAnalytics",Precision BioSciences,"Durham, NC",http://www.indeed.com/rc/clk?jk=ffbff883d2bbf948,[],[],"['BS', 'MS', 'PhD']",[],[]
276,Indeed,07/20/2017,8915c6edc09186fc,Scientific Programmer,Bennett Aerospace Inc.,"Durham, NC",http://www.indeed.com/rc/clk?jk=8915c6edc09186fc,[],"['R', 'Python', 'Excel', 'Ruby']","['BS', 'MS']","['Computer Science', 'Engineering', 'Bioinformatics']",[]
277,Indeed,07/20/2017,c9deb7aab80c0a51,Commercial Study Director (Metabolomics),Metabolon,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=c9deb7aab80c0a51,[],[],[],[],[]
278,Indeed,07/20/2017,6771f69822168cb8,C++ Developer,Bennett Aerospace Inc.,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=6771f69822168cb8,[],['C++'],['BS'],"['Computer Science', 'Physics', 'Engineering']",[]
279,Indeed,07/20/2017,92a26d28d0731678,Computational Chemistry Scientist,Sciome LLC,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=92a26d28d0731678,['Full-Time'],"['R', 'Python', 'Perl']","['MS', 'MS', 'PhD']","['Statistics', 'Machine Learning', 'Artificial Intelligence', 'Bioinformatics', 'Quantitative']",[]
281,Indeed,07/20/2017,a6dc5c59a28755b2,"Manager, Statistical Programming",Veristat,"Morrisville, NC",http://www.indeed.com/rc/clk?jk=a6dc5c59a28755b2,['Contract'],"['SAS', 'GCP']",[],"['Statistics', 'Biostatistics']",[]
287,Indeed,07/20/2017,bc097226b4d36922,Executive Medical Director/COPD Hub Leader- US Medical Affairs,GlaxoSmithKline,"Durham, NC",http://www.indeed.com/rc/clk?jk=bc097226b4d36922,['Full-Time'],[],[],[],[]
288,Indeed,07/20/2017,90e471766e02267a,Director- Advanced Analytics Platform,MetLife,"Raleigh, NC 27607 (Northwest area)",http://www.indeed.com/rc/clk?jk=90e471766e02267a,['Full-Time'],"['R', 'Python', 'SPSS', 'SAS', 'NoSQL']",['MS'],['Computer Science'],[]
289,Indeed,07/20/2017,7e1df3932db381df,Assistant Geologist,Terracon,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=7e1df3932db381df,[],[],[],['Engineering'],['Classification']
290,Indeed,07/20/2017,21c77b3bc7c02df5,Medical Information Director,GlaxoSmithKline,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=21c77b3bc7c02df5,['Full-Time'],[],['PhD'],[],[]
291,Indeed,07/20/2017,bdd9b95fad9ac246,Clinical Statistical Programmer SAS Full-Time on-site position,Exigent Group,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=bdd9b95fad9ac246,['Full-Time'],"['R', 'SAS']",[],"['Statistics', 'Math']",[]
292,Indeed,07/20/2017,73ff177496a2a52b,QC Scientist,A10,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=73ff177496a2a52b,[],[],[],[],[]
293,Indeed,07/20/2017,9d668885c017e16b,Software Engineer,Logos Technologies,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=9d668885c017e16b,[],"['Python', 'Matlab']","['BS', 'MS']","['Computer Science', 'Math', 'Physics', 'Engineering']",['Classification']
294,Indeed,07/20/2017,773f2aad9bf4be34,Software QA Engineer,Logos Technologies,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=773f2aad9bf4be34,[],"['R', 'Linux', 'Python', 'C++', 'C', 'C#', 'HTML', 'Perl']","['BS', 'MS']",['Engineering'],"['Regression', 'Classification']"
295,Indeed,07/20/2017,db8aa2c08dbf4af2,Research Scientist,Fountain Group,"Raleigh, NC 27607 (Northwest area)",http://www.indeed.com/rc/clk?jk=db8aa2c08dbf4af2,['Full-Time'],[],[],['Engineering'],[]
296,Indeed,07/20/2017,6d4bbe4906751d28,Civil Project Engineer - Water/Wastewater,WK Dickson,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=6d4bbe4906751d28,[],[],[],"['Statistics', 'Engineering']",[]
302,Indeed,07/20/2017,50e019c23bf1b0ed,"Engineer I, Manufacturing Sciences (Cell Culture Lab)",Biogen,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=50e019c23bf1b0ed,[],[],['MS'],['Engineering'],[]
303,Indeed,07/20/2017,2911dc2cabf1b7fc,Practice Area Marketing Coordinator- Civil Engineering,WK Dickson,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=2911dc2cabf1b7fc,[],[],[],['Engineering'],[]
304,Indeed,07/20/2017,0d9f07d1fe014ad9,Senior Research Engineer I-V (ISD),Patricio Enterprises,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=0d9f07d1fe014ad9,"['Full-Time', 'Full-Time']",[],['PhD'],"['Computer Science', 'Math', 'Engineering']",[]
305,Indeed,07/20/2017,ecb2e7ecbf0bb69d,Senior Research Engineer I-V (ESD),Patricio Enterprises,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=ecb2e7ecbf0bb69d,"['Full-Time', 'Full-Time']",['C'],['PhD'],['Engineering'],[]
306,Indeed,07/20/2017,a16e8737f6fbcd64,Senior Civil Designer - Water/Sewer,WK Dickson,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=a16e8737f6fbcd64,[],['Excel'],[],"['Statistics', 'Engineering']",[]
307,Indeed,07/20/2017,a21d5e2a06922b10,Research Scientist - Modeling & Simulation - HEOR,Evidera,"Raleigh-Durham, NC",http://www.indeed.com/rc/clk?jk=a21d5e2a06922b10,[],[],[],[],[]
308,Indeed,07/20/2017,1c484b2d0db3a002,"Software Engineer - Java, Hadoop, Scala and Machine Learning (plus)",Mitchell Martin,"Cary, NC 27513",http://www.indeed.com/rc/clk?jk=1c484b2d0db3a002,['Full-Time'],"['Python', 'Java', 'Hadoop', 'Spark', 'Scala']",[],['Machine Learning'],['Big Data']
309,Indeed,07/20/2017,8b0d3a5dc9ac98be,Construction Engineering and Inspection (CEI) Technicians,Kleinfelder,"Morrisville, NC 27560",http://www.indeed.com/rc/clk?jk=8b0d3a5dc9ac98be,['Full-Time'],"['JavaScript', 'Excel']",['MS'],['Engineering'],[]
310,Indeed,07/20/2017,d792a4e9a4e2460f,"Research Scientist, Mass Spectrometrist (LC-MS Lipid Analysis, Metabolomics)",Metabolon,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=d792a4e9a4e2460f,[],[],['BS'],[],[]
311,Indeed,07/20/2017,ef6a333f4dbcfd05,Director of Product Analytics (Data Science),The Jag Group,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=ef6a333f4dbcfd05,[],[],[],[],[]
318,Indeed,07/20/2017,6289cffbaf9f7aa2,Formulations Chemist,AgBiome,"Durham, NC",http://www.indeed.com/rc/clk?jk=6289cffbaf9f7aa2,['Full-Time'],[],"['MS', 'PhD']","['Economics', 'Engineering']",[]
319,Indeed,07/20/2017,b4dcd2b3953baf54,Development and Application of Quantitative Models to Investigate Toxicological Impact of Chemicals,Oak Ridge Associated Universities,"Durham, NC",http://www.indeed.com/rc/clk?jk=b4dcd2b3953baf54,"['Full-Time', 'Part-Time', 'Contract']",['JavaScript'],['BS'],"['Computer Science', 'Statistics', 'Math', 'Physics', 'Machine Learning', 'Engineering', 'Information System', 'Bioinformatics', 'Quantitative']",['Classification']
320,Indeed,07/20/2017,6042c083d059b073,Plant Biologist,Hunter International,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=6042c083d059b073,[],[],[],[],[]
321,Indeed,07/20/2017,843c567b5b783c97,Project Accountant 2,HDR,"Raleigh, NC 27612 (Northwest area)",http://www.indeed.com/rc/clk?jk=843c567b5b783c97,[],[],[],[],[]
322,Indeed,07/20/2017,61acd848565dff11,"Sr. Software Engineer ""Machine Learning Experience- Java and Scala""","The Accuro Group, Inc.","Raleigh, NC",http://www.indeed.com/rc/clk?jk=61acd848565dff11,[],"['Python', 'Java', 'Hadoop', 'Spark', 'Scala']",['MS'],"['Computer Science', 'Machine Learning']",['Big Data']
323,Indeed,07/20/2017,daba0a2f8bd010c7,Senior Statistical Programmer Statistical Programmer - Nationwide office or home based,QuintilesIMS,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=daba0a2f8bd010c7,[],[],[],[],[]
